"column_C_ID_TICKET","column_C_REPORTED_DATE","column_C_SUMMARY","column_C_WITEL","column_C_WORK_ZONE","column_C_PERANGKAT"
"INC18674287","2024-11-04 11:50:30","[SQM PROACTIVE GAMAS] [ODP-BBE-FAD/3]| IboosterG_8911730693950","SURABAYA UTARA","BBE","ODP-BBE-FAD/3"
"INC18674306","2024-11-04 11:50:29","[SQM PROACTIVE GAMAS] [ODP-KBN-FJ/9]| IboosterG_6911730693748","KEDIRI","KBN","ODP-KBN-FJ/9"
"INC18674284","2024-11-04 11:50:29","[SQM PROACTIVE GAMAS] [ODP-BTU-FBV/1]| IboosterG_6911730693745","MALANG","BTU","ODP-BTU-FBV/1"
"INC18674309","2024-11-04 11:50:29","[SQM PROACTIVE GAMAS] [ODP-SMP-FG/5]| IboosterG_8911730693827","MADURA","SMP","ODP-SMP-FG/5"
"INC18674299","2024-11-04 11:50:25","[SQM PROACTIVE GAMAS] [ODP-NJK-FA/8]| IboosterG_44911730693715","KEDIRI","NJK","ODP-NJK-FA/8"
"INC18674274","2024-11-04 11:50:25","[SQM PROACTIVE GAMAS] [ODP-UTR-FB/20]| IboosterG_44911730693783","MADIUN","UTR","ODP-UTR-FB/20"
"INC18673226","2024-11-04 11:35:13","[SQM PROACTIVE GAMAS] [ODP-BBE-FAD/24,ODP-BBE-FAD/25]| IboosterG_8911730693054","SURABAYA UTARA","BBE","ODP-BBE-FAD/24,ODP-BBE-FAD/25"
"INC18672141","2024-11-04 11:18:55","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-BTU-FE-27-02-02/01-03 | BATU | (EST 04/11/2024 15.00) | GPON01-D5-BTU-3 [2/10], GPON04-D5-BTU-3 [13/11] | (PIC PAK TEGUH RIYANTO +6281339001008)","MALANG","BTU","ODC-BTU-FBV,DS-BTU-FE-27-02-02/01-01,ODP-BTU-FBV/01,ODP-BTU-FBV/23,ODP-BTU-FBV/25"
"INC18671832","2024-11-04 11:15:03","GAMAS R5| ACCESS | ODP | CORE RANTAS | SAMBUNG ULANG | MATARAM | (EST 4/11/24 24:00) | ODP-MTR-FCC/40 | GPON02-D5-MTR-3 [6/1] | (PIC:ASIS +6282341939008)","NTB","MTR","ODP-MTR-FCC/40"
"INC18671706","2024-11-04 11:10:07","[SQM PROACTIVE GAMAS] [ODP-GUR-FD/27]| IboosterG_44911730691090","KEDIRI","GUR","ODP-GUR-FD/27"
"INC18671703","2024-11-04 11:10:05","[SQM PROACTIVE GAMAS] [ODP-LVN-FAB/1]| IboosterG_33911730690157","SINGARAJA","LVN","ODP-LVN-FAB/1"
"INC18671268","2024-11-04 11:04:10","GAMAS R5 | ACCESS | ODP | CORE RANTAS | SAMBUNG ULANG | ODP-ATB-FC/26 | ATAMBUA | (EST 04/11/2024 14:00) | GPON05-D5-KPN-3 [5/5] | (PIC: BINO 085100092835)","NTT","ATB","ODP-ATB-FC/26"
"INC18670854","2024-11-04 10:53:59","GAMAS R5 | ACCESS | ODP | ODP RUSAK  | GANTI ODP | ODP-LBO-FF/15 | LABUHAN BAJO | (EST 04/11/2024 14:00) | GPON00-D5-LBO-3 [7/16] | (PIC: BINO 085100092835)","NTT","LBO","ODP-LBO-FF/15"
"INC18670499","2024-11-04 10:50:20","[SQM PROACTIVE GAMAS] [ODP-BLB-FBQ/38]| IboosterG_6911730690129","MALANG","BLB","ODP-BLB-FBQ/38"
"INC18670501","2024-11-04 10:50:20","[SQM PROACTIVE GAMAS] [ODP-KPS-FAD/18]| IboosterG_8911730690180","SURABAYA UTARA","KPS","ODP-KPS-FAD/18"
"INC18670272","2024-11-04 10:50:10","[SQM PROACTIVE GAMAS] [ODP-LBO-FF/29,ODP-LBO-FF/31]| IboosterG_42931730687408","NTT","LBO","ODP-LBO-FF/29,ODP-LBO-FF/31"
"INC18670413","2024-11-04 10:50:10","[SQM PROACTIVE GAMAS] [ODP-LBO-FF/30]| IboosterG_42921730687408","NTT","LBO","ODP-LBO-FF/30"
"INC18670059","2024-11-04 10:46:02","GAMAS R5 | ACCESS | GPON | CATUAN PLN | BACKUP GENSET | LARANTUKA | (EST 04/11/2024 14:00) | GPON03-D5-LRT-5BRU (BORU) | 172.25.212.206| (PIC YOHANES GERSON 628123750987)","NTT","LRT","GPON03-D5-LRT-5BRU"
"INC18669249","2024-11-04 10:36:24","REPAIR IP T3 TERA : P-D5-RKT TO P-D2-CKA, BE15 0/12/0/6 1X100G DOWN TRAFIK NORMAL","SURABAYA SELATAN","RKT",""
"INC18669338","2024-11-04 10:35:13","[SQM PROACTIVE GAMAS] [ODP-KBS-FF/116]| IboosterG_9911730689297","JEMBER","KBS","ODP-KBS-FF/116"
"INC18669177","2024-11-04 10:35:13","[SQM PROACTIVE GAMAS] [ODP-GSK-FN/48]| IboosterG_8921730689279","SURABAYA UTARA","GSK","ODP-GSK-FN/48"
"INC18669175","2024-11-04 10:35:12","[SQM PROACTIVE GAMAS] [ODP-MRT-FE/21]| IboosterG_7911730689274","SIDOARJO","MRT","ODP-MRT-FE/21"
"INC18669337","2024-11-04 10:35:11","[SQM PROACTIVE GAMAS] [ODP-LBO-FF/32]| IboosterG_42991730686508","NTT","LBO","ODP-LBO-FF/32"
"INC18667114","2024-11-04 10:05:42","[SQM PROACTIVE GAMAS] [ODP-TUL-FX/15]| IboosterG_44911730687501","KEDIRI","TUL","ODP-TUL-FX/15"
"INC18667115","2024-11-04 10:05:42","[SQM PROACTIVE GAMAS] [ODP-SMJ-FA/18]| IboosterG_44911730687514","MADIUN","SMJ","ODP-SMJ-FA/18"
"INC18666088","2024-11-04 09:50:07","[SQM PROACTIVE GAMAS] [ODP-GIN-FQ/113]| IboosterG_33931730683912","SINGARAJA","GIN","ODP-GIN-FQ/113"
"INC18666267","2024-11-04 09:50:06","[SQM PROACTIVE GAMAS] [ODP-GIN-FQ/107]| IboosterG_33921730683912","SINGARAJA","GIN","ODP-GIN-FQ/107"
"INC18665961","2024-11-04 09:49:11","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN TEMPORER | DS-BNO-FE-01-01-03/01| BENOA | (EST 04/11/2024 16:00) | ODC-BNO-FK | GPON01-D5-BNO-3 [14/11] | (PIC ANGGA SUDYATMIKA 082147519679)","DENPASAR","BNO","DS-BNO-FE-01-01-03/01-01,ODC-BNO-FK"
"INC18665684","2024-11-04 09:45:26","(REPAIR) TRA T3: Termonitor Alarm LOS SKSO Ruas Randu Blatung - Bojonegoro","MADIUN","BJN",""
"INC18663599","2024-11-04 09:14:05","GAMAS R5 | ACCESS | DISTRIBUSI | TIANG TERTABRAK KENDARAAN | PENGGANTIAN TIANG DAN SAMBUNG KU| DS-NDA-FE-02-01-01/07| NUSA DUA | (EST 04/11/2024 16:00) | ODC-NDA-FF | GPON01-D5-NDA-3 [9/7,9/8,9/9] | (PIC ANGGA SUDYATMIKA 082147519679)","DENPASAR","NSD","ODP-NDA-FF/93,ODP-NDA-FF/91,ODP-NDA-FF/92,ODP-NDA-FF/95,ODP-NDA-FF/94,ODC-NDA-FF"
"INC18662968","2024-11-04 09:05:05","[SQM PROACTIVE GAMAS] [ODP-MSP-FD/35]| IboosterG_44911730683917","MADIUN","MSP","ODP-MSP-FD/35"
"INC18662126","2024-11-04 08:50:06","[SQM PROACTIVE GAMAS] [ODP-PRJ-FE/25]| IboosterG_9971730682973","JEMBER","PRJ","ODP-PRJ-FE/25"
"INC18660864","2024-11-04 08:35:05","[SQM PROACTIVE GAMAS] [ODP-TRE-FC/26]| IboosterG_44911730682087","KEDIRI","TRE","ODP-TRE-FC/26"
"INC18659161","2024-11-04 08:05:03","[SQM PROACTIVE GAMAS] [ODP-BNO-FK/46]| IboosterG_33911730677544","DENPASAR","BNO","ODP-BNO-FK/46"
"INC18656775","2024-11-04 07:05:09","[SQM PROACTIVE GAMAS] [ODP-PME-FFA/28]| IboosterG_8931730676757","MADURA","PME","ODP-PME-FFA/28"
"INC18656706","2024-11-04 07:02:26","GAMAS R5 | ACCESS | GPON | UPLINK OLT METRO | SAMBUNG | KENCONG | (EST 04/11/2024 17:00) | GPON01-D5-KNO-3 | DOWN | (PIC AUDY +628113391606)","JEMBER","KNO","GPON01-D5-KNO-3"
"INC18656525","2024-11-04 06:50:07","[SQM PROACTIVE GAMAS] [ODP-BEA-FC/16]| IboosterG_8911730675882","MADURA","BEA","ODP-BEA-FC/16"
"INC18655868","2024-11-04 06:28:22","(REPAIR) IP R3 : METRO ME2-D5-RBP Gi3/1/1 TO ME-D5-PGR, 1x10G DOWN TRAFFIK NORMAL","JEMBER","RBP",""
"INC18655101","2024-11-04 06:05:04","[SQM PROACTIVE GAMAS] [ODP-SGR-FV/6]| IboosterG_33911730671227","SINGARAJA","SGR","ODP-SGR-FV/6"
"INC18654769","2024-11-04 05:50:04","[SQM PROACTIVE GAMAS] [ODP-PON-FAE/83]| IboosterG_44911730672156","MADIUN","PON","ODP-PON-FAE/83"
"INC18654577","2024-11-04 05:35:07","[SQM PROACTIVE GAMAS] [ODP-MYR-FSN/4]| IboosterG_7911730671326","SURABAYA SELATAN","MYR","ODP-MYR-FSN/4"
"INC18653849","2024-11-04 05:05:05","[SQM PROACTIVE GAMAS] [ODP-TPO-FAS/19]| IboosterG_7911730669424","SURABAYA SELATAN","TPO","ODP-TPO-FAS/19"
"INC18653904","2024-11-04 05:05:05","[SQM PROACTIVE GAMAS] [ODP-RKT-FFE/6]| IboosterG_7911730669627","SURABAYA SELATAN","RKT","ODP-RKT-FFE/6"
"INC18653624","2024-11-04 04:50:07","[SQM PROACTIVE GAMAS] [ODP-NJK-FW/30]| IboosterG_44911730668626","KEDIRI","NJK","ODP-NJK-FW/30"
"INC18653622","2024-11-04 04:50:06","[SQM PROACTIVE GAMAS] [ODP-PON-FAU/27]| IboosterG_44911730668572","MADIUN","PON","ODP-PON-FAU/27"
"INC18653768","2024-11-04 04:50:06","[SQM PROACTIVE GAMAS] [ODP-SGR-FCC/24]| IboosterG_33921730665920","SINGARAJA","SGR","ODP-SGR-FCC/24"
"INC18650932","2024-11-04 02:50:05","[SQM PROACTIVE GAMAS] [ODP-IJK-FHC/4]| IboosterG_7911730659648","SURABAYA SELATAN","IJK","ODP-IJK-FHC/4"
"INC18650105","2024-11-04 02:05:06","[SQM PROACTIVE GAMAS] [ODP-KML-FAC/45]| IboosterG_8921730658679","MADURA","KML","ODP-KML-FAC/45"
"INC18650103","2024-11-04 02:05:06","[SQM PROACTIVE GAMAS] [ODP-RKT-FCV/42]| IboosterG_7911730658837","SURABAYA SELATAN","RKT","ODP-RKT-FCV/42"
"INC18650104","2024-11-04 02:05:06","[SQM PROACTIVE GAMAS] [ODP-POS-FA/31]| IboosterG_7921730658680","SIDOARJO","POS","ODP-POS-FA/31"
"INC18649941","2024-11-04 02:05:05","[SQM PROACTIVE GAMAS] [ODP-DMO-FQK/29]| IboosterG_7911730658643","SURABAYA SELATAN","DMO","ODP-DMO-FQK/29"
"INC18649380","2024-11-04 01:35:08","[SQM PROACTIVE GAMAS] [ODP-GSK-FAP/66]| IboosterG_8911730656958","SURABAYA UTARA","GSK","ODP-GSK-FAP/66"
"INC18648362","2024-11-04 01:05:04","[SQM PROACTIVE GAMAS] [ODP-KBL-FGF/20]| IboosterG_8911730655151","SURABAYA UTARA","KBL","ODP-KBL-FGF/20"
"INC18647687","2024-11-04 00:35:05","[SQM PROACTIVE GAMAS] [ODP-BKL-FLC/7]| IboosterG_8911730653332","MADURA","BKL","ODP-BKL-FLC/7"
"INC18646407","2024-11-04 00:05:05","[SQM PROACTIVE GAMAS] [ODP-SIT-FB/29]| IboosterG_9911730651499","JEMBER","SIT","ODP-SIT-FB/29"
"INC18646228","2024-11-03 23:50:11","[SQM PROACTIVE GAMAS] [ODP-LMG-FB/23]| IboosterG_8911730650593","SURABAYA UTARA","LMG","ODP-LMG-FB/23"
"INC18644221","2024-11-03 22:50:05","[SQM PROACTIVE GAMAS] [ODP-IJK-FCA/6]| IboosterG_7921730646973","SURABAYA SELATAN","IJK","ODP-IJK-FCA/6"
"INC18643937","2024-11-03 22:35:05","[SQM PROACTIVE GAMAS] [ODP-TPO-FCV/9]| IboosterG_7921730646077","SURABAYA SELATAN","TPO","ODP-TPO-FCV/9"
"INC18643031","2024-11-03 22:05:07","[SQM PROACTIVE GAMAS] [ODP-RKT-FHG/12]| IboosterG_7921730644417","SURABAYA SELATAN","RKT","ODP-RKT-FHG/12"
"INC18642982","2024-11-03 21:50:08","[SQM PROACTIVE GAMAS] [ODP-KML-FAC/46,ODP-KML-FAC/45]| IboosterG_8911730643380","MADURA","KML","ODP-KML-FAC/46,ODP-KML-FAC/45"
"INC18642976","2024-11-03 21:50:04","[SQM PROACTIVE GAMAS] [ODP-NWI-FE/134]| IboosterG_44911730643432","MADIUN","NWI","ODP-NWI-FE/134"
"INC18641601","2024-11-03 21:05:05","[SQM PROACTIVE GAMAS] [ODP-RKT-FHG/13]| IboosterG_7911730640815","SURABAYA SELATAN","RKT","ODP-RKT-FHG/13"
"INC18641514","2024-11-03 20:50:06","[SQM PROACTIVE GAMAS] [ODP-PME-FQ/11]| IboosterG_8911730639878","MADURA","PME","ODP-PME-FQ/11"
"INC18641158","2024-11-03 20:35:05","[SQM PROACTIVE GAMAS] [ODP-RKT-FHG/14]| IboosterG_7911730639048","SURABAYA SELATAN","RKT","ODP-RKT-FHG/14"
"INC18639514","2024-11-03 19:35:06","[SQM PROACTIVE GAMAS] [ODP-TNS-FAX/15]| IboosterG_8911730635412","SURABAYA UTARA","TNS","ODP-TNS-FAX/15"
"INC18639513","2024-11-03 19:35:05","[SQM PROACTIVE GAMAS] [ODP-KBL-FAM/3]| IboosterG_8911730635313","SURABAYA UTARA","KBL","ODP-KBL-FAM/3"
"INC18639507","2024-11-03 19:35:04","[SQM PROACTIVE GAMAS] [ODP-LBO-FF/28]| IboosterG_42911730635210","NTT","LBO","ODP-LBO-FF/28"
"INC18638726","2024-11-03 19:05:05","[SQM PROACTIVE GAMAS] [ODP-KPN-FG/48]| IboosterG_42921730632513","NTT","KPN","ODP-KPN-FG/48"
"INC18638348","2024-11-03 18:50:05","[SQM PROACTIVE GAMAS] [ODP-SGR-FBJ/13]| IboosterG_33921730630760","SINGARAJA","SGR","ODP-SGR-FBJ/13"
"INC18637099","2024-11-03 18:05:06","[SQM PROACTIVE GAMAS] [ODP-KLH-FA/56]| IboosterG_42991730627107","NTT","KLH","ODP-KLH-FA/56"
"INC18637101","2024-11-03 18:05:06","[SQM PROACTIVE GAMAS] [ODP-MRT-FAC/3]| IboosterG_7961730629980","SIDOARJO","MRT","ODP-MRT-FAC/3"
"INC18636710","2024-11-03 17:50:36","[SQM PROACTIVE GAMAS] [ODP-PSN-FC/57]| IboosterG_6921730629025","PASURUAN","PSN","ODP-PSN-FC/57"
"INC18636622","2024-11-03 17:50:35","[SQM PROACTIVE GAMAS] [ODP-BLB-FQ/34]| IboosterG_6911730628998","MALANG","BLB","ODP-BLB-FQ/34"
"INC18634912","2024-11-03 17:05:05","[SQM PROACTIVE GAMAS] [ODP-KLM-FCA/64]| IboosterG_33921730624444","DENPASAR","KLM","ODP-KLM-FCA/64"
"INC18634700","2024-11-03 16:50:28","[SQM PROACTIVE GAMAS] [ODP-ARB-FAB/26,ODP-ARB-FAB/29]| IboosterG_8911730625348","MADURA","ARB","ODP-ARB-FAB/26,ODP-ARB-FAB/29"
"INC18634082","2024-11-03 16:35:45","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-LCE-FE-02-02/05-01 | LECES | (EST 03/11/2024 20:00) | ODC-LCE-FB | GPON01-D5-LCE-2 [5/11, 5/12] | (PIC AHMAD MUJIB +62821149576)","PASURUAN","LCE","ODC-LCE-FB,DS-LCE-FE-02-02/05-01"
"INC18632776","2024-11-03 15:56:35","GAMAS R5 | ACCESS | DISTRIBUSI | TIANG ROBOH | GANTI KU SAMBUNG 2 SISI | DS-PYA-FE-04-03-01 | PRAYA | (EST 03/11/2024 19.00) | ODC-PYA-FAH | GPON00-D5-PYA-3 [3/11] | (PIC FATHUL HIMNI +6282341019444)","NTB","PRY","ODP-PYA-FAH/15,ODP-PYA-FAH/13,ODC-PYA-FAH,DS-PYA-FE-04-03-01/02-01"
"INC18631596","2024-11-03 15:28:55","GAMAS R5 | ACCESS | GPON | UPLINK OLT FEEDER | PENYAMBUNGAN TEMPORER | MADIUN | (EST 03/11/2024 18:00) | GPON08-D5-MNZ-3DGS | 172.23.207.198 | (PIC BU CITRA VIOLITA 081222919594)","MADIUN","MNZ","GPON08-D5-MNZ-3DGS"
"INC18630404","2024-11-03 15:00:52","[SQM GAMAS] [GPON08-D5-MNZ-3DGS172.23.207.198] | OLT [SUSPECT RCA: PON PORT DOWN] | IboosterO_1730619645982057","MADIUN","MNZ","GPON08-D5-MNZ-3DGS"
"INC18629966","2024-11-03 14:50:54","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-PAE-FE-02-02/01-01, DS-PAE-FE-02-02/01-06 | PARE | (EST 03/10/24 18:00) | ODC-PAE-FH | GPON01-D5-NJK-3 [15/6], GPON00-D5-PAE-3 [4/5, 4/6, 4/7] | (PIC PRASADJA +6282137573000)","KEDIRI","PAE","DS-PAE-FE-02-02/01-01"
"INC18629959","2024-11-03 14:50:10","[SQM PROACTIVE GAMAS] [ODP-PBL-FY/26]| IboosterG_9911730618198","PASURUAN","PBL","ODP-PBL-FY/26"
"INC18629958","2024-11-03 14:50:09","[SQM PROACTIVE GAMAS] [ODP-SPG-FV/54,ODP-SPG-FV/50]| IboosterG_8911730618292","MADURA","SPG","ODP-SPG-FV/54,ODP-SPG-FV/50"
"INC18629183","2024-11-03 14:35:10","[SQM PROACTIVE GAMAS] [ODP-PBL-FC/79]| IboosterG_9911730617293","PASURUAN","PBL","ODP-PBL-FC/79"
"INC18629330","2024-11-03 14:35:09","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89111730617324","MADURA","SPG","ODP-SPG-FP/1"
"INC18627937","2024-11-03 14:05:09","[SQM PROACTIVE GAMAS] [ODP-KBL-FWD/48]| IboosterG_8961730615688","SURABAYA UTARA","KBL","ODP-KBL-FWD/48"
"INC18627769","2024-11-03 14:05:08","[SQM PROACTIVE GAMAS] [ODP-PME-FBM/44]| IboosterG_8921730615469","MADURA","PME","ODP-PME-FBM/44"
"INC18627936","2024-11-03 14:05:08","[SQM PROACTIVE GAMAS] [ODP-PME-FBM/1,ODP-PME-FBM/3,ODP-PME-FBM/2]| IboosterG_8921730615521","MADURA","PME","ODP-PME-FBM/1,ODP-PME-FBM/3,ODP-PME-FBM/2"
"INC18627768","2024-11-03 14:05:08","[SQM PROACTIVE GAMAS] [ODP-ARB-FB/25]| IboosterG_8911730615507","MADURA","ARB","ODP-ARB-FB/25"
"INC18627138","2024-11-03 13:50:38","[SQM PROACTIVE GAMAS] [ODP-BOW-FP/41]| IboosterG_9941730614543","JEMBER","BOW","ODP-BOW-FP/41"
"INC18626845","2024-11-03 13:48:23","GAMAS R5 | ACCESS | ODP | CORE RANTAS | SAMBUNG ULANG | ODP-KPN-FG/03 | KUPANG | (EST 03/11/2024 16:00) | GPON03-D5-KPN-5 [3/6]| (PIC: BINO 085100092835)","NTT","KPN","ODP-KPN-FG/03"
"INC18626351","2024-11-03 13:35:06","[SQM PROACTIVE GAMAS] [ODP-LCE-FB/75]| IboosterG_9941730613651","PASURUAN","LCE","ODP-LCE-FB/75"
"INC18626236","2024-11-03 13:35:06","[SQM PROACTIVE GAMAS] [ODP-NJK-FAE/31]| IboosterG_44911730613728","KEDIRI","NJK","ODP-NJK-FAE/31"
"INC18626350","2024-11-03 13:35:06","[SQM PROACTIVE GAMAS] [ODP-BLB-FBG/86]| IboosterG_6911730613815","MALANG","BLB","ODP-BLB-FBG/86"
"INC18626347","2024-11-03 13:35:05","[SQM PROACTIVE GAMAS] [ODP-SRR-FE/17]| IboosterG_33911730611909","SINGARAJA","SRR","ODP-SRR-FE/17"
"INC18626078","2024-11-03 13:29:58","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-FE-UBN-06-05-01/01.08 | UBUNG | (EST 03/11/2024 16:00) | ODC-UBN-FAK | GPON09-D5-UBN-3 [7/7] | (PIC PAK A.A. BAGUS PRAMANANUGRAHA HARI PUTRA 082132533351)","DENPASAR","UBN","DS-FE-UBN-06-05-01/01.01,ODC-UBN-FAK"
"INC18625067","2024-11-03 13:05:05","[SQM PROACTIVE GAMAS] [ODP-DMO-FMT/45]| IboosterG_8911730611832","SURABAYA SELATAN","DMO","ODP-DMO-FMT/45"
"INC18624864","2024-11-03 13:00:53","GAMAS R5 | ACCESS | DISTRIBUSI | RABASAN | PENYAMBUNGAN | DS-MIP-FE-15-02/02-01 | MLIRIP | (EST 03/11/2024 16:00) | ODC-MIP-FC | GPON00-D5-MIP-3  [13/16] | (PIC PAK BAHTIAR BARID +6281332111120)","SIDOARJO","MIP","ODP-MIP-FC/03,ODP-MIP-FC/04,ODP-MIP-FC/01,DS-MIP-FE-15-02/02-01,ODC-MIP-FC"
"INC18624732","2024-11-03 12:50:11","[SQM PROACTIVE GAMAS] [ODP-SPG-FP/1]| IboosterG_89111730611015","MADURA","SPG","ODP-SPG-FP/1"
"INC18624666","2024-11-03 12:50:10","[SQM PROACTIVE GAMAS] [ODP-DMO-FB/6]| IboosterG_7921730610954","SURABAYA SELATAN","DMO","ODP-DMO-FB/6"
"INC18624532","2024-11-03 12:43:04","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | PENYAMBUNGAN | DS-DMO-FE-46-03-01/01 | MERGOYOSO | (EST 03/01/2024 15:00) | ODC-DMO-FQK | GPON17-D5-DMO-3 [6/11, 6/12, 6/13] | (PIC PAK FIRMAN HIDAYAT +628114222252)","SURABAYA UTARA","MGO","ODC-DMO-FQK,ODP-DMO-FQK/01,ODP-DMO-FQK/40,ODP-DMO-FQK/02"
"INC18624114","2024-11-03 12:35:09","[SQM PROACTIVE GAMAS] [ODP-IJK-FHQ/15]| IboosterG_7911730610142","SURABAYA SELATAN","IJK","ODP-IJK-FHQ/15"
"INC18623888","2024-11-03 12:32:00","GAMAS R5 | ACCESS | DISTRIBUSI | KU TERSERET KENDARAAN | TERIMNASI ULANG | DS-PTN-FE-07-01-04/01.01 | PAITON | ODC-PTN-FH | (EST 03/11/2024 24:00) | GPON00-D5-PTN-5 [2/11, 2/12, 2/13] | (PIC: BRIYAN 082245223460)","PASURUAN","PTN","DS-PTN-FE-07-01-04/01.01"
"INC18622604","2024-11-03 12:05:07","[SQM PROACTIVE GAMAS] [ODP-BKL-FL/52]| IboosterG_8911730608377","MADURA","BKL","ODP-BKL-FL/52"
"INC18622246","2024-11-03 11:50:20","[SQM PROACTIVE GAMAS] [ODP-GDI-FB/45]| IboosterG_6921730607429","MALANG","GDI","ODP-GDI-FB/45"
"INC18622234","2024-11-03 11:50:14","[SQM PROACTIVE GAMAS] [ODP-MRR-FAB/58]| IboosterG_44911730607411","MADIUN","MRR","ODP-MRR-FAB/58"
"INC18621433","2024-11-03 11:31:16","GAMAS R5 | ACCESS | DISTRIBUSI | AKIBAT POHON | PENYAMBUNGAN | DS-UTR-FE-01/01 | UTERAN | (EST 02/11/2024 13:30) | ODC-UTR-FB | GPON00-D5-UTR-3 [14/14, 14/15] | (PIC CITRA VIOLITA 081222919594)","MADIUN","UTR","ODC-UTR-FB,ODP-UTR-FB/58,ODP-UTR-FB/62,ODP-UTR-FB/65,DS-UTR-FE-01-02/01.01"
"INC18619928","2024-11-03 10:50:17","[SQM PROACTIVE GAMAS] [ODP-KML-FAD/10]| IboosterG_8911730603776","MADURA","KML","ODP-KML-FAD/10"
"INC18618966","2024-11-03 10:35:07","[SQM PROACTIVE GAMAS] [ODP-DMO-FPH/23]| IboosterG_7911730602845","SURABAYA SELATAN","DMO","ODP-DMO-FPH/23"
"INC18618967","2024-11-03 10:35:07","[SQM PROACTIVE GAMAS] [ODP-DMO-FMT/43]| IboosterG_8911730602838","SURABAYA SELATAN","DMO","ODP-DMO-FMT/43"
"INC18618220","2024-11-03 10:12:14","GAMAS R5 | ACCESS | DISTRIBUSI | IMBAS HEWAN | PENYAMBUNGAN | DS-LMG-FE-01-02/06 | LAMONGAN | ODC-LMG-FC | (EST 03/11/2024 24:00) | GPON00-D5-LMG-3 16/4 | (PIC:  ROFII +6281330572255)","SURABAYA UTARA","LMG","ODC-LMG-FC,DS-LMG-FE-01-02/06.01"
"INC18618194","2024-11-03 10:10:17","[SQM PROACTIVE GAMAS] [ODP-KBL-FZ/2]| IboosterG_8911730601116","SURABAYA UTARA","KBL","ODP-KBL-FZ/2"
"INC18618193","2024-11-03 10:10:15","[SQM PROACTIVE GAMAS] [ODP-LVN-FAF/8]| IboosterG_33911730599253","SINGARAJA","LVN","ODP-LVN-FAF/8"
"INC18617204","2024-11-03 09:50:26","[SQM PROACTIVE GAMAS] [ODP-KBS-FZ/48]| IboosterG_9911730600191","JEMBER","KBS","ODP-KBS-FZ/48"
"INC18617166","2024-11-03 09:50:12","[SQM PROACTIVE GAMAS] [ODP-MNZ-FA/28]| IboosterG_44911730601005","MADIUN","MNZ","ODP-MNZ-FA/28"
"INC18616277","2024-11-03 09:35:07","[SQM PROACTIVE GAMAS] [ODP-JER-FY/34]| IboosterG_9921730599293","JEMBER","JER","ODP-JER-FY/34"
"INC18616274","2024-11-03 09:35:07","[SQM PROACTIVE GAMAS] [ODP-DMO-FMH/23]| IboosterG_7911730599245","SURABAYA SELATAN","DMO","ODP-DMO-FMH/23"
"INC18616322","2024-11-03 09:23:35","GAMAS R5 | ACCESS | ODP | AKIBAT HEWAN | PENYAMBUNGAN | ODP-KLM-FBF/26  | KALIASEM | (EST 03/11/2024 11:00) | GPON09-D5-KLM-3 [8/15] | (PIC: ANGGA SUDYATMIKA 082147519679)","DENPASAR","KLM","ODP-KLM-FBF/26"
"INC18615571","2024-11-03 09:09:58","GAMAS R5 | ACCESS | ODP | AKIBAT HEWAN | PENYAMBUNGAN | TROPODO | ODP-KLM-FCJ/13 | (EST 03/11/2024 11:00) | GPON05-D5-KLM-5 [2/11] | (PIC: ANGGA SUDYATMIKA 082147519679)","DENPASAR","KLM","ODP-KLM-FCJ/13"
"INC18615267","2024-11-03 09:05:29","[SQM PROACTIVE GAMAS] [ODP-RKT-FFE/28]| IboosterG_7921730597629","SURABAYA SELATAN","RKT","ODP-RKT-FFE/28"
"INC18614752","2024-11-03 08:50:04","[SQM PROACTIVE GAMAS] [ODP-NGR-FB/53]| IboosterG_33921730593923","SINGARAJA","NGR","ODP-NGR-FB/53"
"INC18613328","2024-11-03 08:05:07","[SQM PROACTIVE GAMAS] [ODP-UBU-FBD/30]| IboosterG_33911730591216","SINGARAJA","UBU","ODP-UBU-FBD/30"
"INC18613099","2024-11-03 07:50:06","[SQM PROACTIVE GAMAS] [ODP-TUR-FJ/26]| IboosterG_6911730592969","MALANG","TUR","ODP-TUR-FJ/26"
"INC18612999","2024-11-03 07:50:05","[SQM PROACTIVE GAMAS] [ODP-KDI-FG/22]| IboosterG_44911730592990","KEDIRI","KDI","ODP-KDI-FG/22"
"INC18611623","2024-11-03 07:05:05","[SQM PROACTIVE GAMAS] [ODP-BLB-FAV/53]| IboosterG_6911730590236","MALANG","BLB","ODP-BLB-FAV/53"
"INC18611704","2024-11-03 06:50:07","[SQM PROACTIVE GAMAS] [ODP-KLM-FCJ/13]| IboosterG_33911730586614","DENPASAR","KLM","ODP-KLM-FCJ/13"
